shipment_id,customer_id,origin,destination,weight,volume,carrier,mode,status,arrival_date,departure_date,delivered_date
4148016,32382,MA,FSXM,34675,298651,DHL,sea,delivered,2025-02-27,2025-03-25,2025-04-04
4148017,34969,MI,ANU,50769,1039229,FEDEX,air,intransit,2025-03-09,2025-03-16,
4148018,32766,AK,SLU,24068,947084,AMAZON,air,received,2025-02-14,,
4148019,17608,SD,SLU,75707,316288,AMAZON,sea,delivered,2025-01-06,2025-01-09,2025-03-06
4148020,16074,OH,GRD,60048,1134280,USPS,air,received,2025-03-01,,
4148021,13027,GA,SXM,75701,1009331,DHL,air,intransit,2025-03-01,2025-03-07,
4148022,22911,FL,GRD,58766,1488086,UPS,sea,received,2025-01-21,,
4148023,16363,WY,FSXM,47090,1034833,DHL,air,intransit,2025-01-02,2025-03-26,
4148024,15104,MT,DOM,47239,1351844,USPS,air,delivered,2025-01-18,2025-03-02,2025-03-17
4148025,22403,NJ,FSXM,68428,693254,USPS,sea,intransit,2025-03-19,2025-03-26,
4148026,13039,WA,GUY,47307,263224,FEDEX,air,intransit,2025-04-02,,
4148027,23017,WI,SVG,82602,1994329,UPS,sea,received,2025-02-26,,
4148028,26095,TX,SXM,38183,316685,UPS,sea,received,2025-02-28,,
4148029,18592,IL,SVG,82307,1338358,FEDEX,air,received,2025-03-09,,
4148030,31394,IL,GRD,24027,1605637,UPS,air,received,2025-03-01,,
4148031,15263,ME,GRD,42362,544164,DHL,sea,received,2025-03-27,,
4148032,13088,AL,GUY,27366,1791176,USPS,sea,delivered,2025-02-17,2025-03-12,2025-04-03
4148033,17733,WV,DOM,29530,544029,FEDEX,sea,intransit,2025-03-04,2025-03-09,
4148034,16133,UT,GUY,10314,1530041,FEDEX,air,delivered,2025-03-13,2025-03-23,2025-04-02
4148035,24575,SD,SXM,23807,1330331,UPS,sea,delivered,2025-01-14,2025-03-23,2025-03-28
4148036,18034,WA,SVG,16873,1935793,AMAZON,sea,delivered,2025-02-12,2025-03-20,2025-03-30
4148037,14886,AL,GRD,17872,763537,FEDEX,air,intransit,2025-02-27,2025-02-28,
4148038,25502,HI,GRD,23290,1319543,FEDEX,sea,intransit,2025-02-09,2025-02-28,
4148039,12889,MS,BIM,52256,476449,USPS,air,delivered,2025-03-18,2025-03-21,2025-03-30
4148040,31558,OR,SXM,88122,1722930,UPS,sea,intransit,2025-03-03,2025-03-15,
4148041,25615,MO,SXM,32389,579948,DHL,sea,received,2025-02-25,,
4148042,31437,MA,SLU,44140,465046,AMAZON,air,delivered,2025-01-25,2025-03-04,2025-03-14
4148043,15296,LA,SKN,33320,507783,UPS,air,delivered,2025-01-28,2025-03-10,2025-03-20
4148044,15976,KY,GRD,46610,466073,USPS,sea,delivered,2025-03-16,2025-03-19,2025-03-26
4148045,18542,IL,GUY,18682,1381635,AMAZON,air,delivered,2025-01-27,2025-02-19,2025-03-19
4148046,31048,VA,SKN,15359,483999,UPS,air,intransit,2025-03-15,2025-03-27,
4148047,22528,SC,DOM,20875,513271,USPS,sea,received,2025-03-30,,
4148048,25343,CO,SLU,5135,152097,USPS,sea,intransit,2025-01-07,2025-01-27,
4148049,11835,AR,GRD,61253,539377,FEDEX,sea,received,2025-02-08,,
4148050,26761,AZ,GRD,52771,285227,FEDEX,sea,received,2025-02-22,,
4148051,19602,OK,SLU,50719,1347037,UPS,air,received,2025-01-12,,
4148052,32383,VA,BIM,51325,485683,USPS,sea,delivered,2025-03-24,2025-03-26,2025-04-01
4148053,30628,NJ,SXM,6313,1932258,USPS,sea,intransit,2025-02-16,2025-03-27,
4148054,13225,NE,BIM,91270,1228328,DHL,sea,delivered,2025-02-21,2025-02-28,2025-03-11
4148055,25502,AL,GRD,49595,232646,DHL,air,received,2025-03-16,,
4148056,32132,AK,FSXM,85091,490725,FEDEX,sea,received,2025-03-22,,
4148057,16149,MN,SXM,11672,1326507,UPS,sea,intransit,2025-02-25,2025-03-04,
4148058,26258,OH,SVG,68203,393569,AMAZON,air,delivered,2025-03-07,2025-03-18,2025-03-25
4148059,33877,MI,BIM,22133,835906,AMAZON,air,delivered,2025-02-06,2025-03-24,2025-03-27
4148060,10923,IL,SLU,8596,1072514,UPS,sea,received,2025-01-23,,
4148061,26349,CT,FSXM,57935,1893536,FEDEX,sea,intransit,2025-03-09,2025-03-21,
4148062,23635,UT,FSXM,93495,339354,AMAZON,sea,delivered,2025-03-14,2025-03-16,2025-03-21
4148063,17947,ME,SLU,93843,1055338,AMAZON,sea,received,2025-03-17,,
4148064,34609,CO,DOM,93256,1075506,FEDEX,sea,received,2025-01-08,,
4148065,33127,CA,DOM,77471,123271,FEDEX,air,delivered,2025-04-02,,
4148066,21058,UT,BIM,46895,443206,FEDEX,air,intransit,2025-03-28,,
4148067,19085,IA,SXM,16652,1491114,UPS,air,delivered,2025-01-20,2025-02-11,2025-02-23
4148068,26505,VA,SKN,9786,1857412,AMAZON,sea,received,2025-01-18,,
4148069,34943,DE,SXM,19103,164111,UPS,air,intransit,2025-02-04,2025-02-07,
4148070,14932,AZ,SKN,92586,523291,FEDEX,air,delivered,2025-03-19,2025-03-28,2025-03-30
4148071,29279,HI,ANU,73419,96637,DHL,air,delivered,2025-03-12,2025-03-18,2025-03-20
4148072,11502,MA,SXM,95182,1022074,DHL,air,intransit,2025-03-27,,
4148073,25309,AK,GRD,54969,1717975,FEDEX,sea,received,2025-01-22,,
4148074,34296,OH,SXM,96400,1734093,FEDEX,air,intransit,2025-01-03,2025-03-18,
4148075,22488,MS,BIM,95653,943528,AMAZON,air,delivered,2025-03-20,2025-03-27,2025-04-04
4148076,13956,LA,SLU,46886,369463,FEDEX,air,intransit,2025-02-09,2025-02-16,
4148077,10295,CO,SXM,24796,150733,USPS,air,delivered,2025-02-06,2025-03-26,2025-04-01
4148078,21923,OK,BIM,25319,540538,AMAZON,air,delivered,2025-03-15,2025-03-22,2025-03-30
4148079,31671,MO,GRD,48455,887137,FEDEX,air,delivered,2025-03-04,2025-03-16,2025-04-01
4148080,17385,AL,ANU,42007,1072093,DHL,sea,delivered,2025-03-30,,
4148081,31737,WI,SLU,90750,733692,AMAZON,air,delivered,2025-02-06,2025-03-06,2025-04-02
4148082,28917,AR,SVG,19835,1444246,DHL,sea,intransit,2025-01-13,2025-02-03,
4148083,26430,WA,DOM,20829,478300,FEDEX,air,delivered,2025-02-15,2025-03-14,2025-03-21
4148084,28974,WY,SKN,77915,129821,AMAZON,air,intransit,2025-02-19,2025-02-22,
4148085,32215,AZ,SLU,65797,1416299,DHL,sea,delivered,2025-01-04,2025-03-13,2025-03-23
4148086,18556,KY,DOM,80232,488681,UPS,air,intransit,2025-02-07,2025-03-04,
4148087,11097,OK,DOM,24726,655061,USPS,air,intransit,2025-02-14,2025-03-28,
4148088,24523,CO,FSXM,27984,575137,FEDEX,air,received,2025-03-27,,
4148089,34774,NH,SLU,31290,1098719,AMAZON,sea,received,2025-02-02,,
4148090,31377,NY,SVG,24054,539428,UPS,sea,received,2025-03-13,,
4148091,14144,OK,GUY,70848,717047,FEDEX,air,delivered,2025-01-22,2025-03-27,2025-04-04
4148092,21207,NV,FSXM,58297,367477,FEDEX,sea,intransit,2025-03-10,2025-03-11,
4148093,32706,SC,ANU,50716,309389,UPS,air,intransit,2025-02-16,2025-03-07,
4148094,23050,AK,BIM,99816,1772137,AMAZON,air,delivered,2025-01-04,2025-02-16,2025-03-25
4148095,28195,ME,DOM,24752,1880012,USPS,sea,received,2025-01-01,,
4148096,29381,RI,ANU,13143,1560113,AMAZON,sea,delivered,2025-02-14,2025-03-02,2025-03-23
4148097,24460,TX,DOM,42514,1981207,USPS,sea,received,2025-04-04,,
4148098,14520,OR,GUY,61664,223703,AMAZON,air,delivered,2025-03-30,,
4148099,27778,ID,DOM,80350,1870898,AMAZON,sea,delivered,2025-02-20,2025-03-28,2025-03-31
4148100,28052,WY,GUY,20921,864423,UPS,air,received,2025-02-13,,
4148101,12755,WV,SLU,69392,473566,DHL,sea,delivered,2025-03-12,2025-03-21,2025-04-03
4148102,14711,UT,FSXM,54287,344630,AMAZON,air,received,2025-01-04,,
4148103,31132,NJ,GRD,24394,303691,USPS,sea,delivered,2025-03-16,2025-03-17,2025-03-29
4148104,10360,NJ,SVG,47524,1232461,DHL,air,received,2025-03-19,,
4148105,15058,AZ,SXM,22838,14552,AMAZON,air,received,2025-03-18,,
4148106,20516,VT,SXM,92855,740826,FEDEX,air,intransit,2025-03-28,,
4148107,34204,MT,FSXM,56649,492455,UPS,sea,delivered,2025-02-24,2025-02-25,2025-03-29
4148108,24388,MI,DOM,95411,1527551,USPS,sea,intransit,2025-02-21,2025-03-27,
4148109,29227,UT,DOM,80655,1235278,UPS,sea,intransit,2025-02-12,2025-03-16,
4148110,28817,CA,SLU,46675,214992,FEDEX,air,received,2025-02-04,,
4148111,28920,MS,ANU,55642,1495064,USPS,sea,received,2025-02-16,,
4148112,23669,OR,SKN,88342,1462541,FEDEX,air,received,2025-02-09,,
4148113,18146,LA,SKN,42995,165230,FEDEX,air,delivered,2025-04-02,,
4148114,22314,WY,ANU,88568,1905582,USPS,air,received,2025-02-26,,
4148115,28227,ID,GUY,22659,1181431,AMAZON,sea,received,2025-03-15,,
4148116,25010,ME,GUY,22520,76285,FEDEX,sea,delivered,2025-03-03,2025-03-10,2025-03-19
4148117,17692,OK,SKN,39552,1423071,AMAZON,air,delivered,2025-02-11,2025-03-17,2025-03-25
4148118,26322,IL,SXM,34593,127251,DHL,sea,intransit,2025-02-25,2025-03-13,
4148119,23465,WY,SLU,54547,238429,DHL,sea,delivered,2025-02-19,2025-02-26,2025-03-18
4148120,30508,UT,GUY,71516,980713,DHL,sea,delivered,2025-03-08,2025-03-15,2025-03-29
4148121,25177,KY,BIM,82999,377298,UPS,sea,received,2025-02-23,,
4148122,10710,HI,SKN,63840,224112,AMAZON,sea,intransit,2025-01-01,2025-01-20,
4148123,31137,IL,GRD,6057,89876,UPS,sea,intransit,2025-03-02,2025-03-25,
4148124,31354,WA,ANU,31294,1309238,UPS,air,received,2025-02-23,,
4148125,22649,SC,GUY,60671,1203126,DHL,sea,delivered,2025-01-09,2025-02-09,2025-02-23
4148126,15241,ND,SVG,71740,1903130,USPS,air,delivered,2025-03-30,,
4148127,19885,DE,SXM,71311,612153,UPS,air,received,2025-02-05,,
4148128,32028,IL,GUY,36403,689856,UPS,sea,intransit,2025-03-25,2025-03-28,
4148129,21443,RI,SKN,10827,433598,DHL,air,received,2025-03-22,,
4148130,13021,MD,SKN,80342,1401130,USPS,air,delivered,2025-01-02,2025-03-04,2025-03-19
4148131,11994,RI,GRD,88425,459956,AMAZON,sea,received,2025-03-24,,
4148132,25750,MI,SLU,28165,739798,UPS,sea,received,2025-02-26,,
4148133,32652,NV,ANU,88920,1941195,DHL,sea,intransit,2025-03-18,2025-03-25,
4148134,24956,MD,SVG,42866,1699033,DHL,sea,intransit,2025-02-22,2025-03-14,
4148135,34756,MA,DOM,54590,1304651,UPS,sea,intransit,2025-02-12,2025-02-15,
4148136,23878,IN,SXM,61167,1097820,UPS,air,received,2025-03-30,,
4148137,31019,ID,GUY,64923,598490,DHL,air,intransit,2025-03-24,2025-03-25,
4148138,24785,VT,GRD,89933,1291383,USPS,sea,delivered,2025-02-13,2025-03-06,2025-03-22
4148139,10014,MD,FSXM,64939,1945157,DHL,air,delivered,2025-04-01,,
4148140,12060,AR,BIM,77756,1401040,UPS,air,delivered,2025-01-07,2025-02-28,2025-03-21
4148141,31115,AZ,SVG,84709,1205289,AMAZON,air,received,2025-03-16,,
4148142,19636,MO,DOM,82772,415021,UPS,air,delivered,2025-01-21,2025-03-13,2025-03-18
4148143,14972,KY,DOM,20515,1893484,FEDEX,sea,intransit,2025-03-14,2025-03-17,
4148144,11897,WA,BIM,6183,1896447,UPS,air,intransit,2025-01-24,2025-01-29,
4148145,27006,NE,DOM,37798,1470265,AMAZON,sea,received,2025-03-02,,
4148146,26702,ID,ANU,64761,1791514,FEDEX,sea,intransit,2025-01-04,2025-03-24,
4148147,12363,NM,DOM,8434,1624715,USPS,air,received,2025-03-26,,
4148148,12980,CA,ANU,66206,1275981,FEDEX,sea,intransit,2025-01-14,2025-03-11,
4148149,14763,LA,SKN,45440,342884,FEDEX,air,intransit,2025-03-17,2025-03-28,
4148150,17614,FL,SVG,32839,461534,USPS,sea,received,2025-03-21,,
4148151,13421,WV,SKN,97461,1132817,AMAZON,sea,delivered,2025-03-04,2025-03-19,2025-03-29
4148152,12883,ND,GUY,97340,994083,UPS,air,received,2025-03-02,,
4148153,12044,NC,ANU,7358,265252,DHL,sea,intransit,2025-03-20,2025-03-28,
4148154,20974,AZ,GUY,57179,560927,USPS,air,intransit,2025-02-18,2025-03-18,
4148155,18599,CT,GRD,63299,824949,AMAZON,air,intransit,2025-01-12,2025-02-28,
4148156,30311,MA,BIM,69801,1765900,UPS,sea,delivered,2025-01-18,2025-02-14,2025-04-02
4148157,18363,WA,FSXM,46510,498721,AMAZON,sea,intransit,2025-02-01,2025-02-26,
4148158,32391,NY,DOM,98453,869158,USPS,air,received,2025-01-06,,
4148159,14171,MN,GUY,18791,391431,AMAZON,sea,intransit,2025-03-27,,
4148160,29946,CT,DOM,93779,1276339,USPS,sea,intransit,2025-03-13,2025-03-19,
4148161,26514,AZ,SKN,93172,493006,DHL,air,received,2025-02-22,,
4148162,29306,CO,SKN,82582,687343,UPS,air,delivered,2025-03-15,2025-03-26,2025-03-31
4148163,26217,TN,SLU,89054,514798,UPS,sea,received,2025-03-27,,
4148164,20454,PA,SXM,51144,859354,UPS,sea,received,2025-02-12,,
4148165,13998,AK,SLU,60623,284291,UPS,sea,received,2025-01-17,,
4148166,15982,PA,ANU,25842,233149,DHL,sea,intransit,2025-03-26,2025-03-27,
4148167,15760,NH,BIM,75769,199556,DHL,air,received,2025-04-03,,
4148168,31068,UT,DOM,44103,1915833,AMAZON,sea,received,2025-01-07,,
4148169,10444,KS,DOM,46229,895672,FEDEX,sea,delivered,2025-03-20,2025-03-28,2025-04-02
4148170,32202,TX,SKN,20364,1604568,USPS,sea,received,2025-01-20,,
4148171,24422,IA,ANU,6230,858141,USPS,air,intransit,2025-01-22,2025-03-04,
4148172,25887,OR,FSXM,18714,1530655,FEDEX,air,delivered,2025-01-27,2025-02-03,2025-03-29
4148173,12418,CA,GRD,47417,345080,FEDEX,sea,intransit,2025-01-26,2025-03-21,
4148174,32794,NY,DOM,74034,1230294,DHL,sea,delivered,2025-01-29,2025-03-06,2025-03-11
4148175,18871,WY,GRD,93287,877584,DHL,air,received,2025-03-21,,
4148176,34825,AK,SKN,16714,592839,DHL,air,received,2025-03-25,,
4148177,25371,LA,ANU,24010,1001065,USPS,air,intransit,2025-01-24,2025-03-14,
4148178,31912,MN,SVG,85325,984456,USPS,sea,received,2025-02-11,,
4148179,24247,NH,SLU,64179,1138027,AMAZON,air,delivered,2025-02-21,2025-03-27,2025-03-29
4148180,13077,MI,GRD,20436,1974078,DHL,sea,received,2025-02-07,,
4148181,27887,MN,SLU,22807,1507765,UPS,air,intransit,2025-02-12,2025-03-10,
4148182,10217,IN,ANU,8327,872969,AMAZON,sea,received,2025-03-19,,
4148183,14942,AK,SKN,75863,1735260,DHL,sea,intransit,2025-01-07,2025-02-05,
4148184,30589,MN,SVG,82430,1541347,AMAZON,air,intransit,2025-01-05,2025-01-21,
4148185,18894,MO,SVG,70108,851387,FEDEX,sea,received,2025-01-11,,
4148186,13544,OK,GRD,85955,317483,FEDEX,air,intransit,2025-01-03,2025-02-01,
4148187,34823,HI,DOM,94648,711638,USPS,sea,intransit,2025-03-08,2025-03-15,
4148188,33712,TN,GUY,87529,1430812,FEDEX,sea,received,2025-02-13,,
4148189,11776,SD,SVG,91558,1388907,DHL,air,delivered,2025-02-12,2025-03-27,2025-04-04
4148190,23693,CA,SLU,5356,68246,USPS,sea,intransit,2025-01-20,2025-02-04,
4148191,20274,NV,SVG,41358,1895968,UPS,sea,delivered,2025-03-28,,
4148192,32969,FL,SKN,89044,1217647,AMAZON,air,intransit,2025-03-22,2025-03-27,
4148193,27225,WI,FSXM,85197,1518203,USPS,sea,delivered,2025-03-06,2025-03-11,2025-03-30
4148194,32961,OH,SKN,82442,88851,DHL,sea,intransit,2025-02-28,2025-03-24,
4148195,32873,SD,GUY,71655,1098036,AMAZON,sea,received,2025-01-26,,
4148196,32771,NV,SVG,16749,193669,USPS,air,received,2025-02-03,,
4148197,11316,UT,SKN,69051,1718167,AMAZON,air,received,2025-01-26,,
4148198,16740,ND,SXM,99930,810934,FEDEX,sea,received,2025-02-19,,
4148199,20948,ID,GUY,9530,1692763,AMAZON,air,received,2025-03-03,,
4148200,21341,KY,SVG,68698,153964,FEDEX,sea,intransit,2025-01-21,2025-01-26,
4148201,32039,IL,SVG,67599,1250461,UPS,sea,received,2025-01-28,,
4148202,32754,OH,GRD,97969,1133041,USPS,sea,delivered,2025-01-30,2025-03-07,2025-04-03
4148203,22046,MA,SKN,17967,10347,UPS,air,delivered,2025-02-08,2025-03-09,2025-03-19
4148204,23775,UT,SLU,87454,1539459,DHL,sea,intransit,2025-03-29,,
4148205,12540,NV,SKN,89232,224089,UPS,sea,received,2025-02-07,,
4148206,31087,CA,FSXM,41250,642462,AMAZON,air,received,2025-01-12,,
4148207,30693,TX,ANU,70220,1717916,DHL,sea,received,2025-01-26,,
4148208,31731,MN,GUY,55328,1801383,FEDEX,air,received,2025-01-10,,
4148209,13801,MN,DOM,33021,873584,USPS,sea,received,2025-01-25,,
4148210,24634,ND,FSXM,15125,234540,FEDEX,air,intransit,2025-02-16,2025-03-19,
4148211,26527,MD,BIM,95001,729336,AMAZON,air,intransit,2025-01-17,2025-02-11,
4148212,12604,CT,GRD,11943,1435904,USPS,sea,received,2025-03-19,,
4148213,26103,NM,BIM,63779,1154420,FEDEX,air,delivered,2025-02-19,2025-02-26,2025-03-06
4148214,20508,UT,SVG,95698,503577,UPS,sea,intransit,2025-02-18,2025-03-15,
4148215,19257,OR,FSXM,10195,1796836,UPS,air,intransit,2025-02-10,2025-02-27,
4148216,26017,AL,GUY,44136,991377,DHL,sea,received,2025-01-12,,
4148217,18450,OR,SVG,51674,1436124,DHL,air,intransit,2025-01-05,2025-03-26,
4148218,12651,IN,SKN,24804,1106860,UPS,air,received,2025-03-01,,
4148219,29233,AR,SXM,66791,417537,AMAZON,sea,delivered,2025-01-22,2025-01-26,2025-03-21
4148220,14499,IA,SVG,33122,651114,USPS,air,delivered,2025-04-04,,
4148221,22793,AL,SVG,61065,86019,UPS,sea,received,2025-03-28,,
4148222,16574,OR,SLU,48144,551488,DHL,air,intransit,2025-03-21,2025-03-24,
4148223,23922,NM,DOM,29526,981412,FEDEX,sea,received,2025-03-18,,
4148224,22470,VT,BIM,49835,981249,UPS,air,received,2025-03-09,,
4148225,19062,IN,BIM,54728,802924,UPS,air,intransit,2025-01-13,2025-03-23,
4148226,10702,KS,GRD,86494,1274060,DHL,air,received,2025-01-29,,
4148227,11910,MA,SXM,82412,1301350,UPS,sea,received,2025-02-12,,
4148228,26463,MI,GRD,47181,1120462,DHL,sea,received,2025-01-12,,
4148229,22881,RI,SKN,53181,1098734,DHL,air,intransit,2025-02-06,2025-03-02,
4148230,26948,AK,GRD,44814,1089718,AMAZON,air,received,2025-01-23,,
4148231,17941,TN,GRD,86324,1393756,USPS,sea,received,2025-01-04,,
4148232,25955,PA,FSXM,92209,302062,USPS,sea,intransit,2025-03-03,2025-03-17,
4148233,12008,AL,FSXM,33382,1921715,AMAZON,sea,received,2025-01-30,,
4148234,18511,CO,GRD,14125,809415,DHL,sea,delivered,2025-03-13,2025-03-20,2025-03-22
4148235,24695,AL,BIM,7081,1000407,FEDEX,air,delivered,2025-01-06,2025-02-27,2025-03-11
4148236,34939,KY,GRD,86036,1908131,UPS,sea,intransit,2025-01-28,2025-02-02,
4148237,11013,IA,SKN,89888,1277037,USPS,sea,intransit,2025-01-19,2025-02-18,
4148238,21182,CA,SXM,56866,1630748,UPS,air,intransit,2025-03-26,2025-03-28,
4148239,19803,WI,FSXM,88079,1101707,DHL,air,intransit,2025-01-01,2025-02-19,
4148240,24809,MT,BIM,67378,17258,UPS,sea,received,2025-02-27,,
4148241,10570,NV,SKN,53065,825145,USPS,air,delivered,2025-03-26,2025-03-28,2025-03-31
4148242,21804,NE,ANU,15487,1148612,UPS,sea,received,2025-03-03,,
4148243,16474,CA,GRD,93402,940279,AMAZON,air,received,2025-03-06,,
4148244,22350,KY,SXM,81361,409077,DHL,sea,received,2025-01-05,,
4148245,11929,WY,SXM,94437,818233,AMAZON,air,received,2025-01-15,,
4148246,24359,DE,BIM,83560,1967876,UPS,sea,received,2025-02-05,,
4148247,31754,IN,GUY,23132,1985583,FEDEX,air,delivered,2025-02-12,2025-03-06,2025-03-11
4148248,14079,TX,BIM,37306,812244,DHL,air,intransit,2025-02-25,2025-02-28,
4148249,13364,KS,BIM,60759,926782,DHL,sea,intransit,2025-03-07,2025-03-25,
4148250,12502,WV,SKN,82646,1316724,FEDEX,air,received,2025-02-03,,
4148251,16646,WV,ANU,52015,116826,UPS,air,received,2025-02-17,,
4148252,19568,ND,SKN,81855,126920,USPS,air,delivered,2025-03-13,2025-03-15,2025-03-31
4148253,14063,OR,GUY,46564,1948162,AMAZON,sea,received,2025-02-04,,
4148254,34374,MI,FSXM,66911,1942208,UPS,sea,delivered,2025-01-11,2025-03-12,2025-03-25
4148255,21372,WA,SLU,53952,1094880,UPS,sea,received,2025-03-24,,
4148256,19334,MS,SVG,60568,1185913,DHL,air,intransit,2025-01-07,2025-03-25,
4148257,29831,IN,GUY,59359,727964,UPS,sea,intransit,2025-03-11,2025-03-12,
4148258,20707,ME,SLU,9448,848355,FEDEX,air,intransit,2025-03-03,2025-03-15,
4148259,19951,CO,SLU,69336,1778444,FEDEX,sea,delivered,2025-02-05,2025-03-20,2025-04-03
4148260,28590,KS,SKN,78368,1316808,UPS,air,delivered,2025-03-19,2025-03-23,2025-04-01
4148261,33214,AR,BIM,7748,1362322,AMAZON,sea,delivered,2025-02-02,2025-02-09,2025-03-12
4148262,10617,TX,DOM,81674,852079,UPS,air,intransit,2025-03-07,2025-03-27,
4148263,27356,SC,DOM,15975,607206,AMAZON,sea,delivered,2025-03-06,2025-03-24,2025-04-04
4148264,13044,NY,BIM,20318,1475680,FEDEX,air,received,2025-02-01,,
4148265,23086,NH,SLU,22551,331869,USPS,sea,intransit,2025-01-05,2025-03-22,
4148266,23121,NM,DOM,88150,56332,FEDEX,air,delivered,2025-03-10,2025-03-11,2025-04-04
4148267,10615,MO,SKN,26663,1505377,DHL,air,received,2025-02-14,,
4148268,24812,FL,SXM,46971,763541,FEDEX,sea,intransit,2025-02-14,2025-03-27,
4148269,18197,NY,SKN,29088,1155944,UPS,air,intransit,2025-01-18,2025-02-19,
4148270,12697,NJ,BIM,65900,443604,DHL,air,delivered,2025-03-29,,
4148271,31236,OH,BIM,28858,814398,DHL,sea,delivered,2025-01-04,2025-02-18,2025-03-23
4148272,24823,ME,ANU,80597,1149151,DHL,sea,intransit,2025-03-25,2025-03-28,
4148273,34286,SC,GUY,96248,1563023,FEDEX,sea,intransit,2025-01-21,2025-02-04,
4148274,19867,MS,SKN,61150,1945178,FEDEX,sea,intransit,2025-01-23,2025-01-29,
4148275,17328,NJ,ANU,98497,79897,UPS,sea,received,2025-01-24,,
4148276,34164,MI,SKN,68195,399685,UPS,sea,received,2025-02-12,,
4148277,22099,MA,SKN,91908,1015318,USPS,air,delivered,2025-03-01,2025-03-13,2025-03-20
4148278,13001,NC,SXM,61005,1352254,FEDEX,air,intransit,2025-01-26,2025-01-27,
4148279,25961,WI,DOM,33907,1711759,USPS,air,received,2025-02-16,,
4148280,27422,AL,SXM,38378,522162,UPS,sea,intransit,2025-01-18,2025-01-27,
4148281,16432,WA,SXM,82530,431610,AMAZON,air,delivered,2025-03-09,2025-03-28,2025-04-02
4148282,25764,CT,SVG,21235,569517,USPS,air,intransit,2025-03-10,2025-03-18,
4148283,14856,KY,BIM,32527,1382129,FEDEX,air,delivered,2025-02-18,2025-03-09,2025-03-11
4148284,26973,MO,GUY,42816,1429418,UPS,air,delivered,2025-02-05,2025-03-05,2025-03-18
4148285,27203,ND,SKN,32414,1627212,FEDEX,air,delivered,2025-03-30,,
4148286,27490,SD,GRD,85259,1888237,UPS,air,delivered,2025-03-27,,
4148287,31173,CA,SLU,77909,472560,UPS,air,delivered,2025-02-16,2025-03-02,2025-03-18
4148288,29642,NE,SKN,39184,1430391,UPS,air,intransit,2025-01-17,2025-01-21,
4148289,23014,MD,BIM,12509,360176,USPS,sea,received,2025-04-01,,
4148290,19028,OH,GUY,40017,591291,AMAZON,air,received,2025-03-19,,
4148291,11624,KY,GRD,80453,1465263,FEDEX,sea,received,2025-02-06,,
4148292,21672,IL,FSXM,31311,1733873,UPS,air,delivered,2025-03-08,2025-03-17,2025-03-31
4148293,34135,UT,FSXM,80043,1848859,DHL,sea,delivered,2025-02-03,2025-03-03,2025-03-08
4148294,29041,FL,ANU,41960,149260,USPS,air,delivered,2025-02-24,2025-03-06,2025-04-02
4148295,34121,FL,SLU,75196,678082,DHL,air,intransit,2025-04-01,,
4148296,32586,HI,SLU,52436,76554,DHL,sea,delivered,2025-03-26,2025-03-28,2025-03-31
4148297,12432,LA,FSXM,7905,1333237,DHL,sea,delivered,2025-01-12,2025-03-03,2025-03-30
4148298,22500,VA,SKN,90730,1263731,FEDEX,air,received,2025-03-26,,
4148299,28162,ME,DOM,26650,487730,UPS,sea,received,2025-02-10,,
4148300,18445,RI,GRD,21054,1127670,AMAZON,sea,received,2025-03-13,,
4148301,16273,LA,BIM,41890,925809,USPS,air,delivered,2025-03-05,2025-03-25,2025-03-29
4148302,34642,SD,DOM,24010,1808230,USPS,sea,intransit,2025-02-24,2025-03-25,
4148303,13048,AZ,GUY,65529,983619,USPS,air,delivered,2025-04-03,,
4148304,23889,MT,FSXM,57232,831809,UPS,sea,intransit,2025-02-04,2025-02-19,
4148305,31466,NE,DOM,28436,482368,FEDEX,air,received,2025-03-23,,
4148306,10278,MD,SXM,87979,1407668,UPS,sea,delivered,2025-01-16,2025-02-14,2025-02-17
4148307,30658,IA,BIM,77768,816407,UPS,sea,intransit,2025-03-11,2025-03-18,
4148308,31678,ID,SLU,99335,1319513,USPS,sea,intransit,2025-01-21,2025-03-09,
4148309,15222,SC,GRD,49293,663810,FEDEX,sea,received,2025-01-24,,
4148310,26195,LA,SLU,36594,1417469,AMAZON,air,received,2025-03-02,,
4148311,23481,ND,SXM,71622,1361925,AMAZON,air,intransit,2025-03-06,2025-03-25,
